user_id,day,time_window,scs_pos_1,scs_neg_1,scs_pos_2,scs_neg_2,scs_neg_3,scs_pos_3,scs_pos_4,scs_neg_4,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person
twR90dgQZL,3,2,2,-1,3,1,-1,1,1,2,-1.55262918501525,0.425883119890626,0.74532797993565,1.41444437551148,-0.275418287525239,-0.602278650701331
twR90dgQZL,3,3,1,3,3,3,1,-1,-1,3,1.27043828864237,0.425883119890626,0.74532797993565,-1.41426500176636,-0.275418287525239,-0.602278650701331
twR90dgQZL,3,4,-1,-1,3,2,-1,1,1,1,-0.423402195552199,0.425883119890626,0.74532797993565,8.96868725589468e-05,-0.275418287525239,-0.602278650701331
twR90dgQZL,3,5,-1,1,3,1,1,-1,1,1,0.705824793910848,0.425883119890626,0.74532797993565,8.96868725589468e-05,-0.275418287525239,-0.602278650701331
twR90dgQZL,4,2,1,-1,3,-1,-1,-1,-1,-1,-0.423402195552199,-0.806212773452849,0.74532797993565,0.353678359032288,-0.76148356823909,-0.602278650701331
twR90dgQZL,4,3,2,-1,3,1,-1,-1,1,-1,-1.55262918501525,-0.806212773452849,0.74532797993565,0.353678359032288,-0.76148356823909,-0.602278650701331
twR90dgQZL,4,4,2,1,3,1,1,-1,1,1,0.141211299179325,-0.806212773452849,0.74532797993565,0.353678359032288,-0.76148356823909,-0.602278650701331
twR90dgQZL,4,5,-1,1,3,1,-1,-1,-1,2,1.8350517833739,-0.806212773452849,0.74532797993565,-1.06067632960663,-0.76148356823909,-0.602278650701331
twR90dgQZL,5,2,1,-1,3,-1,-1,1,1,-1,-0.56455556923508,-2.50650510626684,0.74532797993565,8.96868725589468e-05,1.66884283533016,-0.602278650701331
twR90dgQZL,5,3,1,-1,3,-1,-2,1,1,-1,5.79254964435599e-05,-2.50650510626684,0.74532797993565,8.96868725589468e-05,1.66884283533016,-0.602278650701331
twR90dgQZL,5,4,1,-2,3,-1,-1,1,1,-1,5.79254964435599e-05,-2.50650510626684,0.74532797993565,8.96868725589468e-05,1.66884283533016,-0.602278650701331
twR90dgQZL,5,5,1,-1,3,1,-1,1,1,1,0.564671420227967,-2.50650510626684,0.74532797993565,8.96868725589468e-05,1.66884283533016,-0.602278650701331
twR90dgQZL,6,1,-1,1,3,1,1,-1,1,3,1.91974380758362,0.943363395094885,0.74532797993565,-1.41426500176636,-0.275418287525239,-0.602278650701331
twR90dgQZL,6,2,-1,1,3,1,-1,-2,-1,1,-0.338710171342471,0.943363395094885,0.74532797993565,8.96868725589468e-05,-0.275418287525239,-0.602278650701331
twR90dgQZL,6,3,-1,1,3,1,1,-2,-1,1,-0.338710171342471,0.943363395094885,0.74532797993565,8.96868725589468e-05,-0.275418287525239,-0.602278650701331
twR90dgQZL,6,4,-1,1,3,1,-1,-2,-1,1,0.225903323389053,0.943363395094885,0.74532797993565,8.96868725589468e-05,-0.275418287525239,-0.602278650701331
twR90dgQZL,6,5,-1,1,3,1,1,-1,1,-1,-1.46793716080552,0.943363395094885,0.74532797993565,1.41444437551148,-0.275418287525239,-0.602278650701331
twR90dgQZL,7,2,1,-2,3,-2,-3,1,2,2,-0.423402195552199,-3.2704045601398,0.74532797993565,0.707267031192018,2.64097339675787,-0.602278650701331
twR90dgQZL,7,3,1,-3,3,-2,-2,2,1,1,-0.423402195552199,-3.2704045601398,0.74532797993565,0.707267031192018,2.64097339675787,-0.602278650701331
twR90dgQZL,7,4,1,-1,3,-1,-2,1,1,2,0.141211299179325,-3.2704045601398,0.74532797993565,-0.7070876574469,2.64097339675787,-0.602278650701331
twR90dgQZL,7,5,1,-1,3,1,-1,1,1,1,0.705824793910848,-3.2704045601398,0.74532797993565,-0.7070876574469,2.64097339675787,-0.602278650701331
twR90dgQZL,8,2,1,1,3,1,1,1,-1,2,0.705824793910848,2.26786648043912,0.74532797993565,8.96868725589468e-05,-2.21967941038064,-0.602278650701331
twR90dgQZL,8,3,-2,3,3,3,3,-2,-2,3,2.96427877283694,2.26786648043912,0.74532797993565,-1.41426500176636,-2.21967941038064,-0.602278650701331
twR90dgQZL,8,4,-1,1,3,1,1,-1,-1,1,-0.988015690283723,2.26786648043912,0.74532797993565,8.96868725589468e-05,-2.21967941038064,-0.602278650701331
twR90dgQZL,8,5,1,-1,3,1,-1,-1,1,1,-2.68185617447829,2.26786648043912,0.74532797993565,1.41444437551148,-2.21967941038064,-0.602278650701331
MI7xs5D15C,1,1,1,1,3,2,-2,1,-1,2,-1.35501446185921,1.25138736843075,-0.175230949576827,1.41444437551148,-1.2669914601815,0.645076767489203
MI7xs5D15C,1,2,2,-1,3,1,-1,1,1,1,-0.79040096712769,1.25138736843075,-0.175230949576827,8.96868725589468e-05,-1.2669914601815,0.645076767489203
MI7xs5D15C,1,3,1,-1,3,1,-1,1,1,1,0.338826022335358,1.25138736843075,-0.175230949576827,8.96868725589468e-05,-1.2669914601815,0.645076767489203
MI7xs5D15C,1,4,1,-1,3,1,-1,1,1,1,0.903439517066882,1.25138736843075,-0.175230949576827,1.41444437551148,-1.2669914601815,0.645076767489203
MI7xs5D15C,1,5,1,-1,3,1,-1,1,1,1,0.903439517066882,1.25138736843075,-0.175230949576827,-2.82861969040528,-1.2669914601815,0.645076767489203
MI7xs5D15C,2,1,1,-1,3,1,-2,1,1,-1,-1.1291690639666,0.388920243090322,-0.175230949576827,-1.13139406403857,0.288417438102828,0.645076767489203
MI7xs5D15C,2,2,-1,-1,3,3,-1,1,1,1,5.79254964435599e-05,0.388920243090322,-0.175230949576827,-1.13139406403857,0.288417438102828,0.645076767489203
MI7xs5D15C,2,3,1,-1,3,2,-1,1,1,1,0.564671420227967,0.388920243090322,-0.175230949576827,0.282960624600342,0.288417438102828,0.645076767489203
MI7xs5D15C,2,4,1,1,3,2,-1,1,1,1,1.69389840969101,0.388920243090322,-0.175230949576827,0.282960624600342,0.288417438102828,0.645076767489203
MI7xs5D15C,2,5,1,-1,3,1,-2,1,1,2,-1.1291690639666,0.388920243090322,-0.175230949576827,1.69731531323926,0.288417438102828,0.645076767489203
MI7xs5D15C,3,1,2,-2,3,-2,-3,2,2,1,-0.112864773449861,-2.56810990093402,-0.175230949576827,-0.565652188583008,1.45497411181607,0.645076767489203
MI7xs5D15C,3,2,2,-2,3,-2,-3,2,2,2,0.451748721281663,-2.56810990093402,-0.175230949576827,-0.565652188583008,1.45497411181607,0.645076767489203
MI7xs5D15C,3,3,3,-2,3,-2,-2,2,2,2,-0.677478268181385,-2.56810990093402,-0.175230949576827,0.848702500055909,1.45497411181607,0.645076767489203
MI7xs5D15C,3,4,2,-2,3,-2,-2,2,-2,1,0.451748721281663,-2.56810990093402,-0.175230949576827,-0.565652188583008,1.45497411181607,0.645076767489203
MI7xs5D15C,3,5,3,-2,3,-2,-2,2,2,2,-0.112864773449861,-2.56810990093402,-0.175230949576827,0.848702500055909,1.45497411181607,0.645076767489203
MI7xs5D15C,4,2,2,1,3,2,-2,1,2,3,-0.282248821869318,0.69694421642619,-0.175230949576827,0.707267031192018,-0.294860898753793,0.645076767489203
MI7xs5D15C,4,3,-1,1,3,2,1,1,1,2,0.846978167593729,0.69694421642619,-0.175230949576827,-0.7070876574469,-0.294860898753793,0.645076767489203
MI7xs5D15C,4,4,2,-2,3,1,-1,1,1,1,-0.282248821869318,0.69694421642619,-0.175230949576827,0.707267031192018,-0.294860898753793,0.645076767489203
MI7xs5D15C,4,5,1,-1,3,2,-1,1,1,1,-0.282248821869318,0.69694421642619,-0.175230949576827,-0.7070876574469,-0.294860898753793,0.645076767489203
MI7xs5D15C,5,1,-1,1,3,2,1,1,-1,1,-3.04885494605378,1.86743531510249,-0.175230949576827,1.13157343778369,-0.878139235610414,0.645076767489203
MI7xs5D15C,5,2,1,1,3,2,1,1,-1,1,0.338826022335358,1.86743531510249,-0.175230949576827,-1.69713593949414,-0.878139235610414,0.645076767489203
MI7xs5D15C,5,3,1,1,3,3,1,1,-2,1,1.46805301179841,1.86743531510249,-0.175230949576827,1.13157343778369,-0.878139235610414,0.645076767489203
MI7xs5D15C,5,4,1,1,3,2,-1,1,-1,1,0.338826022335358,1.86743531510249,-0.175230949576827,-0.282781250855225,-0.878139235610414,0.645076767489203
MI7xs5D15C,5,5,1,1,3,2,1,1,1,1,0.903439517066882,1.86743531510249,-0.175230949576827,-0.282781250855225,-0.878139235610414,0.645076767489203
MI7xs5D15C,6,1,2,-1,3,1,-1,1,2,1,-0.423402195552199,0.234908256422388,-0.175230949576827,0.353678359032288,0.191204381960057,0.645076767489203
MI7xs5D15C,6,2,1,-1,3,1,-1,1,1,1,0.141211299179325,0.234908256422388,-0.175230949576827,-1.06067632960663,0.191204381960057,0.645076767489203
MI7xs5D15C,6,3,1,-1,3,2,-1,1,1,1,0.141211299179325,0.234908256422388,-0.175230949576827,0.353678359032288,0.191204381960057,0.645076767489203
MI7xs5D15C,6,5,2,-1,3,2,-1,1,1,1,0.141211299179325,0.234908256422388,-0.175230949576827,0.353678359032288,0.191204381960057,0.645076767489203
MI7xs5D15C,7,1,1,1,3,1,-1,1,1,1,0.225903323389053,1.99064490443684,-0.175230949576827,0.282960624600342,-1.65584368475258,0.645076767489203
MI7xs5D15C,7,2,-1,1,3,1,1,1,-1,2,1.91974380758362,1.99064490443684,-0.175230949576827,0.282960624600342,-1.65584368475258,0.645076767489203
MI7xs5D15C,7,3,1,1,3,2,-1,1,1,1,-0.338710171342471,1.99064490443684,-0.175230949576827,0.282960624600342,-1.65584368475258,0.645076767489203
MI7xs5D15C,7,4,2,1,3,1,1,1,1,2,-0.338710171342471,1.99064490443684,-0.175230949576827,-1.13139406403857,-1.65584368475258,0.645076767489203
MI7xs5D15C,7,5,1,-1,3,1,-1,1,1,1,-1.46793716080552,1.99064490443684,-0.175230949576827,0.282960624600342,-1.65584368475258,0.645076767489203
MI7xs5D15C,8,1,3,-2,3,-1,-2,2,2,1,0.564671420227967,-2.69131949026836,-0.175230949576827,-0.565652188583008,1.45497411181607,0.645076767489203
MI7xs5D15C,8,2,3,-2,3,-2,-2,2,2,2,-0.56455556923508,-2.69131949026836,-0.175230949576827,0.848702500055909,1.45497411181607,0.645076767489203
MI7xs5D15C,8,3,3,-2,3,-2,-2,2,2,1,-0.56455556923508,-2.69131949026836,-0.175230949576827,0.848702500055909,1.45497411181607,0.645076767489203
MI7xs5D15C,8,4,2,-2,3,-2,-2,2,2,1,5.79254964435599e-05,-2.69131949026836,-0.175230949576827,-0.565652188583008,1.45497411181607,0.645076767489203
MI7xs5D15C,8,5,2,-2,3,-2,-2,2,2,1,0.564671420227967,-2.69131949026836,-0.175230949576827,-0.565652188583008,1.45497411181607,0.645076767489203
MI7xs5D15C,9,1,2,-2,3,-2,-2,2,2,1,-0.338710171342471,-1.08959482892185,-0.175230949576827,8.96868725589468e-05,0.677269662673908,0.645076767489203
MI7xs5D15C,9,2,2,-2,3,-1,-2,2,1,2,0.790516818120577,-1.08959482892185,-0.175230949576827,8.96868725589468e-05,0.677269662673908,0.645076767489203
MI7xs5D15C,9,3,2,-1,3,-1,-2,2,1,1,-0.338710171342471,-1.08959482892185,-0.175230949576827,8.96868725589468e-05,0.677269662673908,0.645076767489203
MI7xs5D15C,9,4,2,-1,3,-1,-1,1,1,1,1.3551303128521,-1.08959482892185,-0.175230949576827,8.96868725589468e-05,0.677269662673908,0.645076767489203
MI7xs5D15C,9,5,2,-2,3,-2,-2,2,1,1,-1.46793716080552,-1.08959482892185,-0.175230949576827,8.96868725589468e-05,0.677269662673908,0.645076767489203
